BEARPDORAX3NORDN;41.84;41.84;40.61;40.61;11960;499220
BEARSP500X3NORDN;58.08;58.08;58.08;58.08;180;10454
BEARSX5EX3NORDNE;89.94;89.94;89.94;89.94;116;10433
BEARVWSX3NORDNET;61.89;61.89;61.89;61.89;200;12378
BIF;1.195;1.2;1.175;1.2;228683;270873
BIOPOR;3.02;3.1;3.02;3.03;90941;278084
BLIGAA;1683.9;1689.6;1683.9;1689.6;70;117987
BLKDA;1642.55;1660.5;1642.55;1660.5;354;583739
BLKGA;2142;2158.6;2142;2147.8;588;1265617
BLVIS-A;0.406;0.406;0.392;0.399;52591;20677
BNORDIK-CSE;108;108;108;108;276;29808
BO;136;137.2;135;136.2;42186;5744441
BSKFDAKL;27199;27272;27199;27256;12;326820
BULL-BANKER-2-N;18.23;18.23;18.23;18.23;3100;56513
BULL-BANKER-N;23.51;23.53;23.51;23.53;7925;186341
BULL-BAVA-X3-ND1;98.27;100.35;98.27;100;1900;188576
BULL-CARL-X2-DB;57.72;57.72;57.72;57.72;1850;106782
BULL-CHR-X3-ND;110.75;110.75;110.75;110.75;200;22150
BULL-CHR-X4-SE;86.02;86.2;86.02;86.2;7500;645492
BULL-COLO-X3-ND;113.55;113.55;113.55;113.55;190;21574
BULL-COLOPL-2-N;45.28;45.28;45.28;45.28;250;11320
BULL-DAX-15-N;133.55;144.2;130.6;136.3;59797;8327602
BULL-DAX-2-N;27.84;27.84;27.84;27.84;5100;141984
BULL-DAX-N;27.67;27.72;27.67;27.71;12435;344340
BULL-DAX-X10-ND1;75.5;75.5;72.25;74.7;70090;5210195
BULL-EURSTX-15-N;249.25;249.25;249.25;249.25;1500;373875
BULL-GEN-X2-ND1;104.25;104.25;104.25;104.25;400;41700
BULL-GENMA-X2-SE;15.3;15.3;15.3;15.3;3000;45900
BULL-GENMAB-2-N;37.08;37.08;37.08;37.08;2000;74160
BULL-GN-X3-ND;174.95;174.95;174.95;174.95;130;22743
BULL-GNSTOR-2-N;130.95;130.95;130.95;130.95;150;19642
BULL-HVEDE-X5-SE;8.97;8.97;8.97;8.97;3900;34983
BULL-KAFFE-X5-SE;1.78;1.78;1.77;1.77;20000;35500
BULL-MEDICN-N;25.16;25.16;25.16;25.16;1300;32708
BULL-NASDAQ-10-N;217.85;217.85;217.85;217.85;198;43134
BULL-NASDAQ-5-N;209.85;209.85;209.85;209.85;240;50364
BULL-NASDAQ-N;40.96;40.96;40.96;40.96;3750;153600
BULL-NOVO-X2-DB;23.83;23.83;23.83;23.83;1000;23830
BULL-NOVO-X2-ND1;98.31;98.31;98.31;98.31;300;29493
BULL-NOVO-X3-ND1;96.89;96.89;94.17;95.08;2161;204700
BULL-NOVO-X4-SE;4.84;4.97;4.84;4.97;34000;165080
BULL-NOVONO-3-N;28.11;28.45;28.11;28.45;5500;154775
BULL-NQ100X1-ND2;101.95;101.95;101.95;101.95;4000;407800
BULL-OLIE-2-N;134.6;134.6;134.3;134.3;1100;147760
BULL-OLIE-5-N-II;412.2;412.2;412.2;412.2;70;28854
BULL-OLIE-X2H;12;12;12;12;2750;33000
BULL-OLIE-X5-SE;85.1;85.1;85.1;85.1;100;8510
BULL-PAND-X4-SE;0.39;0.39;0.39;0.39;2260;881
BULL-PANDOR-3-N;5.66;5.66;5.66;5.66;62;350
BULL-SP500-10-N;134.95;134.95;134.95;134.95;120;16194
BULL-VESTAS-3-N;24.94;24.94;24.64;24.64;3650;89951
BULL-VWS-X2-ND1;97;97;97;97;10;970
BULLCARLBX3NORDN;63;63;62.44;62.44;649;40605
BULLCHRX2NORDNET;94.22;94.4;94.22;94.4;145;13674
BULLDANSKX3NORDN;28.7;28.91;28.7;28.91;500;14413
BULLDAXX10NORDNE;29.18;30.69;29.18;30.25;2710;81132
BULLDAXX15NORDNE;5.8;6.12;5.56;5.75;25105;146862
BULLDAXX2NORDNET;93.75;93.8;93.75;93.8;513;48094
BULLDAXX5NORDNET;71.26;71.94;70.2;70.2;500;35554
BULLDSVX2NORDNET;84.3;84.3;84.3;84.3;20;1686
BULLGENX2NORDNET;19.9;20.43;19.9;20.2;3790;76585
BULLGULDX10NORDN;38.19;38.19;37.63;37.63;175;6627
BULLGULDX12NORDN;27.43;27.6;27;27;2173;59630
BULLKOBBERX10NOR;5.17;5.31;5.17;5.31;400;2096
BULLKOBBERX5NORD;14.05;14.05;13.8;13.8;300;4190
BULLNOVOBX2NORDN;57.62;57.62;57.62;57.62;500;28810
BULLNQ100X15NORD;40.6;40.6;37.88;38.5;500;19621
BULLNQ100X3NORDN;164.3;164.3;164.2;164.2;600;98550
BULLOLIEX12NORDN;126.55;150;124.8;140.25;2051;289944
BULLOLIEX8NORDNE;180;180;180;180;590;106200
BULLPDORAX3NORDN;11.94;12.61;11.94;12.61;9000;109780
BULLSOELVX12NORD;2.91;2.91;2.91;2.91;100;291
BULLSOELVX4NORDN;74.7;74.7;74.7;74.7;15;1120
BULLSOELVX8NORDN;16.82;16.82;16.82;16.82;70;1177
BULLVWSX3NORDNET;9.15;9.52;9.15;9.45;69000;648873
CARL-A;730;744;730;738;355;260214
CARL-B;750;754.6;747;750.6;284748;213673666
CBM;3;3;3;3;895;2685
CBRAIN;38.3;39.3;38.1;38.6;4721;182017
CEMAT;0.438;0.458;0.438;0.458;4300;1929
CHEMM;62.6;64;61;63;46256;2903922
CHR;625;631.2;625;631.2;197254;124112012
COIFOR;100.9;100.9;100.7;100.7;8116;818092
COIMOD;103.3;103.3;102.8;102.9;2368;244048
COIMRA;102;102;101.7;101.8;2883;293640
COLO-B;630.6;640.4;630.2;640.4;353322;225520183
COLUM;15.3;15.3;15.16;15.26;54398;826782
CONFRZ;7.3;7.5;7;7.5;6048;43524
CPHCAP-ST;2.6;2.6;2.6;2.6;10000;26000
CWIASKL;182.4;182.7;181.5;181.5;7339;1338067
CWIDKKL;250.3;250.3;250.3;250.3;703;175964
CWIEMMKL;263.5;264.4;263.5;264.4;818;215911
CWIGAAKKKL;116.4;116.4;116.4;116.4;4967;578158
CWIGAKL;710.7;713.3;709;713.3;1423;1011757
CWISAKTKL;140.6;140.6;140.6;140.6;400;56240
CX0001GI;3515.66305;3541.67746;3491.67886;3529.38246;0;0
CX0001PI;3289.65675;3313.99881;3267.21439;3302.4942;0;0
CX0500GI;3515.66305;3541.67746;3491.67886;3529.38246;0;0
CX0500PI;3289.65675;3313.99881;3267.21439;3302.4942;0;0
CX1000GI;14422.01556;14858.46039;14087.77616;14087.77616;0;0
CX1000PI;1248.36762;1286.14622;1219.4359;1219.4359;0;0
CX1300GI;17627.08268;18160.52054;17218.56381;17218.56381;0;0
CX1300PI;1425.61443;1468.75694;1392.5749;1392.5749;0;0
CX2000GI;1971.39598;1980.42291;1954.22835;1958.14792;0;0
CX2000PI;1577.75508;1584.97955;1564.01542;1567.15234;0;0
CX2300GI;2098.73099;2135.31308;2098.73099;2128.68381;0;0
CX2300PI;1865.02144;1897.52983;1865.02144;1891.63878;0;0
CX2700GI;1948.90416;1956.2064;1925.31953;1928.6147;0;0
CX2700PI;1543.39502;1549.17787;1524.71764;1527.32719;0;0
CX3000GI;2277.44232;2293.9339;2270.34586;2290.92719;0;0
CX3000PI;1969.90261;1984.16721;1963.76443;1981.56652;0;0
CX3300GI;753.54108;759.2068;753.54108;759.2068;0;0
CX3300PI;753.54108;759.2068;753.54108;759.2068;0;0
CX3500GI;1893.94801;1904.87151;1883.22384;1902.26361;0;0
CX3500PI;1675.99983;1685.66629;1666.50976;1683.35851;0;0
CX3700GI;3360.74737;3401.94092;3348.96709;3390.68512;0;0
CX3700PI;2714.29298;2747.56278;2704.7787;2738.47208;0;0
CX4000GI;3255.26702;3285.39606;3253.02238;3283.25502;0;0
CX4000PI;2883.97239;2910.66492;2881.98378;2908.76809;0;0
CX4500GI;3255.26702;3285.39606;3253.02238;3283.25502;0;0
CX4500PI;2883.97239;2910.66492;2881.98378;2908.76809;0;0
CX5000GI;966.35395;971.29602;964.33484;971.23755;0;0
CX5000PI;850.7099;855.06055;848.93242;855.00908;0;0
CX5300GI;640.92332;647.83716;637.56484;647.83716;0;0
CX5300PI;543.48868;549.35146;540.64076;549.35146;0;0
CX5500GI;1227.5446;1227.5446;1196.80205;1209.36864;0;0
CX5500PI;1013.67224;1013.67224;988.2859;998.66303;0;0
CX5700GI;1573.92684;1586.62065;1572.6232;1584.40305;0;0
CX5700PI;1503.71655;1515.8441;1502.47106;1513.72543;0;0
CX7000GI;533.82345;545.19921;529.05693;540.27236;0;0
CX7000PI;509.50627;520.36384;504.95688;515.66142;0;0
CX7500GI;533.82345;545.19921;529.05693;540.27236;0;0
CX7500PI;509.50627;520.36384;504.95688;515.66142;0;0
CX8000GI;2504.24436;2529.67805;2503.60108;2516.34907;0;0
CX8000PI;2067.52446;2088.52272;2066.99337;2077.51821;0;0
CX8300GI;2289.68195;2314.40846;2289.48255;2298.96864;0;0
CX8300PI;1913.60025;1934.26541;1913.4336;1921.36159;0;0
CX8500GI;3691.29231;3719.0487;3683.57314;3711.81754;0;0
CX8500PI;2850.52298;2871.95726;2844.56201;2866.37315;0;0
CX8600GI;1986.60446;2034.06214;1962.4312;2021.19287;0;0
CX8600PI;1870.10921;1914.78395;1847.35347;1902.66934;0;0
CX8700GI;2202.47722;2211.51536;2202.47722;2211.51536;0;0
CX8700PI;1965.64852;1973.7148;1965.64852;1973.7148;0;0
CX9000GI;5831.67727;5978.60914;5799.7053;5881.86837;0;0
CX9000PI;5104.97549;5233.59777;5076.98764;5148.91214;0;0
CX9500GI;5831.67727;5978.60914;5799.7053;5881.86837;0;0
CX9500PI;5104.97549;5233.59777;5076.98764;5148.91214;0;0
DAB;4.44;4.45;4.4;4.4;23542;104334
DANSKE;206;208.5;206;206.7;1623116;336631738
DFDS;416.2;420;414.6;416.8;55581;23170440
DJUR;235;236;234;236;129;30390
DKIDIO;93.5;93.5;92.75;92.75;197;18311
DKIDK;187.8;188.7;187.8;188.7;1680;316423
DKIDKA;730.9;733.2;730.4;730.4;1223;893295
DKIDKF;300.2;301.2;300.2;301.2;141;42344
DKIDKISC;237.9;240.2;237.6;239.8;2123;507061
DKIDKIX;165.3;166.7;165.3;166.6;5537;919044
DKIDKLOBL;100.8;100.8;100.8;100.8;12614;1271491
DKIDMOBL;95.7;95.8;95.7;95.7;36592;3502416
DKIEAUHU;131.9;132.7;131.9;132.7;2691;356749
DKIEEU;331.6;332.3;331.6;332.3;320;106216
DKIEEUEXRUS;133;133.1;133;133.1;458;60921
DKIEHY;101.6;101.6;101.6;101.6;535;54356
DKIENGLO;162.6;163.1;162.6;163.1;9481;1543141
DKIEU;110.3;111;110.3;111;1627;179662
DKIEU2KL;92.3;92.65;92.3;92.65;1250;115473
DKIEUADKKH;209.9;209.9;209.9;209.9;1051;220604
DKIEUHUAKLDKK;140.7;140.7;140.7;140.7;35;4929
DKIEUHYADKKH;130.3;130.3;130.2;130.2;9183;1195856
DKIEUIX;96.9;97.65;96.9;97.65;21799;2121002
DKIEUIXBNP;401.3;404.4;401.3;404.4;4387;1764271
DKIEUSC;205.3;205.4;205.3;205.4;743;152611
DKIFJE;82.75;82.75;82.7;82.7;5667;468668
DKIFJIX;147.3;148.5;147.1;147.1;31851;4719204
DKIFO;93.25;93.25;93.25;93.25;9583;893614
DKIGHYB;92.25;92.25;92.25;92.25;900;83025
DKIGI;100.8;101.3;100.8;101;24873;2515139
DKIGIADKKH;253.7;254.8;253.7;254.8;485;123283
DKIGLIADKKH;152.4;152.4;152.3;152.4;4324;658924
DKIGLOSP;83.4;83.6;83.4;83.6;13866;1158384
DKIGLOSP2;164;164;163.5;164;7846;1286273
DKIGLOVO;92.75;92.75;92.4;92.4;156;14442
DKIGMI;96.1;96.1;96.1;96.1;259;24889
DKIGOM;98.7;99.4;98.7;98.8;4309;426108
DKIGSPADKK;204.1;204.1;204.1;204.1;1927;393314
DKIJAP;135.7;136.3;135.7;135.9;1355;184028
DKIKI;182;182.4;181.4;182;2568;467629
DKIKO;99.6;99.6;99.4;99.6;4572;454968
DKIKTR;118.3;118.3;118.3;118.3;42;4968
DKIMA;155.1;155.7;155.1;155.6;62883;9790264
DKIMDA;128.1;128.1;128.1;128.1;6383;817615
DKIMOA;118.4;118.9;118.4;118.9;328621;39064090
DKIMOAK;160.1;160.5;160.1;160.3;35158;5630435
DKIMOB;103.8;104.1;103.8;103.8;12753;1324129
DKIMOPA;171.2;171.3;171.2;171.3;783;134320
DKINMAKK;274.8;277;274.8;277;1786;490968
DKINMOBL;101.3;102.1;101.3;102.1;10458;1062146
DKINMOBLLV;99.55;99.55;99.55;99.55;2870;285708
DKINMOLV;99.95;99.95;99.95;99.95;81;8095
DKINMSC;119.5;119.5;119.5;119.5;705;84247
DKINVO;110.1;110.1;109.5;109.5;4678;512947
DKINYM;216.9;218.7;216.7;217.4;16290;3535927
DKITYSK;175.5;176.4;175.4;176.4;3873;680575
DKIUSA;55.5;55.6;55.4;55.6;27918;1550154
DKIUSAADKKH;203.8;204.4;203.8;204.4;3177;648497
DLH;1.57;1.57;1.5;1.535;109339;166550
DNORD;117.1;119;117.1;118.3;98698;11668965
DSV;534.4;539.2;522.4;523.6;562832;296217065
ERRIA;8.2;8.5;8.2;8.5;4362;36668
FFARMS;52.5;52.5;52;52;9878;513756
FIKC25;105.7;105.7;105.7;105.7;708;74835
FIKEUM;107;107;107;107;10000;1070000
FLS;398.4;403.4;393;393;288666;114567463
FLUG-B;356;360;356;360;249;89044
FPIGA;132.5;133;132.5;132.5;12723;1686922
FPILIM;159.9;160.8;159.9;160.8;5566;892968
FPIOPT;123.7;123.7;123.7;123.7;98;12122
FPKEPI;185.9;186.1;183.3;186.1;5591;1039143
FPKMER;112.6;112.6;112.6;112.6;72820;8199532
FPKPAR;137.1;137.1;137.1;137.1;1750;239925
FPKPEN;205;205.7;205;205;17327;3552933
FPKSAF;157.2;158.7;157.2;158.7;66966;10610719
FUISP;250.2;254.9;249.5;250.1;9207;2304953
FUISPA;237.3;237.5;237.2;237.5;2081;494154
FYNBK;89;89;89;89;1840;163760
G4S;22.57;23.15;22.57;23.07;78768;1812544
GABR;588;598;582;598;884;519552
GEN;990;998.6;980.8;994.8;130644;129709421
GJ;78.5;78.5;75.5;78.5;6305;493646
GN;293;296.2;288.8;293.6;550513;161553700
GREENM;142;142;140;140.5;570;80227
GRIEHY;111.8;111.8;111.7;111.7;4786;534614
GRIEMD;83.35;83.35;83.35;83.35;2;166
GRLA;612;612;612;612;98;59976
GYLD-B;450;480;450;480;60;28500
HAID10A;103.1;103.6;103.1;103.2;4860;501830
HAID30A;105.7;105.8;105.2;105.6;4527;477946
HAIDK;376.1;377;376;376.4;1378;518605
HAIDKOBL;104;106;104;105.8;11803;1247094
HAIHRTL;89.1;89.1;89.1;89.1;113;10068
HAIKI;243.4;243.4;242.7;243.4;125;30355
HAINAM;249;249;246.7;247.4;822;203840
HAIO60A;110;110.8;109.8;110.1;23830;2624974
HAIVER;275.3;275.3;273.9;273.9;208;57221
HAPPY;10.42;10.998;10.102;10.3;2074;22051
HARB-B;96.2;99;96.2;98.6;7888;772402
HART;381;382;376;382;710;268898
HH;106.8;109;106.6;108.2;31374;3389404
HVID;58;58;56;58;920;53149
IC;160.6;163;160.6;161.8;8007;1295041
IMAIL;16.2;16.7;16.2;16.6;2020;33392
INIACG;105.6;106;105.4;106;3656;386011
INIBRA;166.23;167.9;166.23;167.9;241224;40326684
INIOL2040-50;105.1;105.2;105.1;105.2;1594;167605
INIOLC;136.6;136.6;136.6;136.6;440;60104
INIOPS;123.3;123.3;122.8;123.2;2421;298087
INIOVM;164.1;164.5;163.5;164.5;12158;1995555
IRABAS;20948;20948;20948;20948;1;20948
ISS;221.4;225.1;221.4;224.5;239159;53567684
JDAN;954;980;940;972;1545;1471170
JUTBK;200;200;200;200;788;157600
JYIALVKL;123.4;123.4;123.4;123.4;3039;375012
JYIDKAKL;168;168;167.6;167.6;546;91709
JYIFAVKL;120.4;120.4;120.4;120.4;5245;631498
JYIFJEKL;213.4;213.4;213.4;213.4;390;83226
JYIGLOKL;93.5;93.5;93.5;93.5;365;34127
JYIINAKL;165.5;165.5;165.5;165.5;500;82750
JYIKIKL;164;164;163.9;163.9;584;95726
JYILOBKL;100;100;100;100;1883;188300
JYINOBKL;109;109;109;109;1551;169059
JYINOBVKL;107.8;107.9;107.8;107.8;2091;225427
JYINYAKL;257.4;258;257.4;258;636;163727
JYIOBAKKL;140.4;140.4;140.4;140.4;100;14040
JYIUSAKL;106.3;106.5;106.1;106.2;4386;466513
JYSK;339.3;345.6;339.3;344;234119;80567207
KBHL;5660;5760;5640;5700;110;625220
KRE;2520;2520;2480;2520;95;237980
LOLB;329;331;325;328;388;126744
LSIDKA;114.5;114.5;114.4;114.4;681;77922
LSIEUC;104.8;104.8;104.8;104.8;15;1572
LSIOB;98.45;98.8;98.45;98.8;3628;358215
LSIOBL;88.15;88.15;88.15;88.15;2425;213763
LSIVSE;93.95;93.95;93.9;93.9;1659;155785
LSKB20;166.6;166.6;166.6;166.6;1;166
LSKB40;128.7;128.7;128.7;128.7;2;257
LSKB60;168.1;168.1;168.1;168.1;14;2353
LUN;470;475.3;467;474.1;147992;69899305
MAERSK-A;8570;8635;8410;8440;5229;44476005
MAERSK-B;9150;9186;8908;8910;37400;336676935
MAJDKA;154.8;154.8;154.8;154.8;150;23220
MAJDKO;102.2;102.2;102;102.2;13307;1359036
MAJEMA;99.7;99.8;99.6;99.8;2747;273689
MAJGO;102.9;102.9;102.7;102.8;7857;807548
MAJGS;174;174.3;173.9;174.3;4735;824082
MAJHIO;94.85;95.35;94.85;95.35;3891;370353
MAJKON;168.3;168.3;167.5;167.5;17790;2988210
MAJMAK;145.7;145.7;145.6;145.6;2397;349051
MAJPEN;116.2;116.7;116.2;116.5;5726;666557
MAJVA;124.2;125.2;124.2;125.2;6287;785095
MAJVAA;119.9;120.2;119.6;120.2;7930;951862
MAJVAL;163.4;164.7;163.4;163.9;47291;7769284
MATAS;61;62;60.8;61.8;427270;26333690
MIGA-B;284;296;284;296;74;21548
MINILDAXNORDNETD;8.1;8.1;7.94;8.08;3000;24120
MINILGENMABNORDN;255.68;255.68;255.68;255.68;117;29914
MINILOLIENORDNET;64.11;64.11;64.11;64.11;30;1923
MINILVESTASNORDN;63.35;63.35;63.35;63.35;15;950
MINISDAXNORDNETD;6.83;6.83;6.83;6.83;500;3415
MINISOLIENORDNET;106.16;106.16;106.16;106.16;70;7431
MMIEUA;119.9;119.9;119.5;119.5;6095;730484
MMIEUR;100.8;101.3;100.8;101.3;10766;1087210
MMIGA;162;162.3;161.3;162.3;24418;3956150
MMIGAA;208.1;209.1;208.1;208.2;2177;454480
MMIGLVAAKT;95.12;95.12;95.12;95.12;23751;2259195
MMIJAA;109.7;109.7;109.7;109.7;1134;124399
MMIJAP;105.4;106;105.4;106;2351;248715
MMINAA;142.1;143.2;142.1;143.2;3830;546876
MMINAM;137.8;138.7;137.8;138.7;5921;820025
MMINO;90.4;90.85;90.35;90.85;10910;989008
MMIUSA;136.1;136.5;135.9;136.5;19992;2723378
MMIUSK;218.5;218.6;218.5;218.5;2521;550952
MNBA;126;127;126;126;2901;365702
MSIVAK;136.5;136.7;136.5;136.7;4235;578683
MT-B;130;130.5;130;130.5;85;11057
NDA-DKK;61.88;61.96;61.26;61.8;255335;15762669
NDI4;122.3;122.7;122.1;122.5;48461;5927732
NDIA;128.1;129;128.1;128.5;13682;1760919
NDIAKTII;454.2;455.5;454.2;454.7;2004;911998
NDIB1;146.2;146.3;146;146;4347;635529
NDIB2;149.8;149.9;149.6;149.8;60440;9054567
NDIB3;150;150;149;149.2;86251;12889424
NDIDAF;161.2;163;161.2;162.4;4896;796341
NDIDK;188;189.7;188;188.7;15775;2981634
NDIEEU;373.3;373.4;373.2;373.3;406;151547
NDIEHY;105.2;105.2;105.2;105.2;13427;1412520
NDIEM;148.9;149.3;148.9;149.3;2780;414539
NDIEMMAEN;96.6;96.95;96.6;96.8;15400;1489405
NDIES;106.7;107.5;106.7;107.5;3726;397882
NDIEU;96.4;97.5;96.4;97.25;60857;5916050
NDIEUSC;226;226.4;226;226.4;4736;1071936
NDIFJE;104;104.6;103.8;104.3;49878;5192805
NDIFON;104.7;104.9;104.7;104.9;355;37169
NDIGAI;144.5;146;144.5;146;10505;1526545
NDIGOBL;103.8;103.9;103.7;103.7;11622;1205925
NDIGSC;37.72;38.5;37.6;37.78;43206;1629831
NDIGST;108.1;109;108.1;108.4;44613;4841801
NDIGUA;83.75;83.9;83.75;83.9;3036;254274
NDIHOJL;114.8;115.6;114.8;115.6;37173;4285589
NDIIND;131.5;132.2;131.5;132.2;659;87078
NDIJAP;103;103;102.7;102.7;3104;318837
NDIJAPENH;103.1;103.1;102.9;102.9;1310;134831
NDIKI;85;85.5;85;85.5;9286;793393
NDIKM;112;112;111.7;111.7;2467;275826
NDIKO;100.6;100.7;100.6;100.7;11293;1136662
NDIKOL;95.1;95.2;95.1;95.1;6214;591073
NDILAO;101.2;101.2;101.2;101.2;197;19936
NDIMLO;166.3;166.4;166.2;166.3;101550;16890458
NDINAE;114.5;115.1;114.2;114.2;142338;16331718
NDINOS;98.35;98.35;98.35;98.35;328;32258
NDINSC;258.4;258.7;258.4;258.7;901;233086
NDISTAA;187.8;187.8;187.5;187.5;700;131400
NDISTAB;118.5;118.8;118.5;118.6;3091;366575
NDISTABA;114.5;115;114.4;114.5;33523;3839906
NDIUSA;98.6;99;97.7;98.65;61561;6079695
NDIVOB;91.05;91.1;91.05;91.1;1742;158635
NDIVOHKL1;108.9;108.9;108.9;108.9;19967;2174406
NDIVOM;101;101.5;101;101.5;8783;889053
NETC;226.9;244.4;224.1;228.1;105103;24902064
NEUR;4.57;4.7;4.57;4.61;18993;88138
NEWCAP;1.33;1.33;1.33;1.33;9000;11970
NKT;189.7;189.7;185;186.2;86164;16072290
NLFSK;294.5;297;294.5;295;34012;10044900
NNIT;161.2;165.4;161;161;92694;14957988
NORDIC;0.68;0.715;0.655;0.69;34400;23433
NORTHM;36.8;37.3;36.8;36.8;2673;99353
NOVO-B;299;301.7;297.2;301;2917827;875675986
NPINV;7.3;7.658;7.3;7.658;299;2236
NRDF;940;940;940;940;255;239700
NYIBO;164.8;164.8;163.1;163.7;2619;428142
NYIDA;193;197.5;193;197.5;4620;912150
NYIDAA;289.3;289.3;288.9;288.9;233;67314
NYIEVO;111.6;111.6;111.6;111.6;2179;243176
