NDIEU;97.65;97.65;96.4;96.4;57499;5590028
NDIEUENH;100.6;100.6;100.5;100.5;503;50601
NDIEUSC;227.5;227.5;223.9;223.9;8652;1949260
NDIFJE;105;105.1;103.3;103.3;29363;3065556
NDIGAI;146.1;146.1;144.5;144.5;9364;1365995
NDIGLENH;107;107.3;106.8;106.8;52051;5565028
NDIGOBL;104.2;104.2;104.2;104.2;600;62520
NDIGSC;37.9;38;37.7;37.7;21287;806742
NDIGST;109.5;110;107.8;107.8;11065;1209841
NDIGUA;84.25;84.25;84.25;84.25;976;82228
NDIHOJL;114.8;114.8;114.4;114.8;56353;6455551
NDIIND;132.6;132.6;131.1;131.1;836;110450
NDIJAP;103.3;103.3;102.5;102.8;1510;155298
NDIJAPENH;103.7;103.7;103.3;103.5;6055;626278
NDIKI;86;86;85.3;85.3;7843;671614
NDIKM;113.1;113.1;112;112;19956;2246962
NDIKO;100.6;100.6;100.6;100.6;3637;365882
NDIKOL;95.1;95.2;95.05;95.1;187317;17831025
NDILAO;101;101.2;101;101.2;3254;328654
NDIMLO;166.1;166.4;166;166.4;219736;36532654
NDINAE;116.2;116.4;114.3;114.3;141328;16386401
NDINOS;99.25;99.25;98.65;98.65;2039;201855
NDINSC;259.8;260;257.4;257.4;2700;698599
NDISTAA;188.7;188.7;187.9;187.9;9065;1710149
NDISTAB;118.6;118.6;118.4;118.4;1986;235466
NDISTABA;115.4;115.6;114.3;114.3;50043;5769573
NDIUSA;99.75;99.85;98;98.9;72667;7233704
NDIVOB;91.3;91.35;91;91.35;4156;379287
NDIVOHKL1;108.9;109;108.9;108.9;31314;3410159
NDIVOM;101;101.4;101;101.4;8925;902832
NETC;215.45;225.65;215.45;222.9;117859;26105129
NEUR;4.56;4.7;4.56;4.59;31753;146205
NEWCAP;1.3;1.3;1.29;1.3;27500;35650
NGIVAL;123;123;123;123;50;6150
NKT;192.5;193;186.1;186.1;79752;15062804
NLFSK;297;301.5;295.5;296;33835;10067545
NNIT;161.8;164.6;161;161;16602;2694774
NORDIC;0.72;0.72;0.685;0.685;3155;2222
NORTHM;37;37.7;35.6;37.7;11025;396953
NOVO-B;299;303.8;296.8;299.2;4979323;1496210386
NPINV;7.212;7.62;7.21;7.62;740;5475
NRDF;940;940;940;940;30;28200
NYIBDA;114.19;114.19;114.19;114.19;31128;3554506
NYIBO;164.4;164.8;164.4;164.8;466;76770
NYIDA;198.5;198.5;196.4;196.4;2925;577595
NYIDAA;291.8;291.8;288.4;290;32897;9529656
NYIGLA;90.25;90.25;90.25;90.25;114601;10342740
NYIGSA;123.3;123.3;122.4;122.4;853;105132
NYIKA;107.8;107.8;107.8;107.8;1114;120089
NYIKO;101.1;101.4;101.1;101.2;66402;6721451
NYIKOA;145.1;145.2;145.1;145.2;1057;153472
NYIKRO;105.4;105.9;105.4;105.4;6938;732521
NYILO;102.4;102.7;102.3;102.3;249443;25579518
NYILOA;178.7;178.7;178.7;178.7;42;7505
NYKBD;218.1;218.5;217;217;4527;987891
NYKBM;226.6;226.6;225.2;226.1;6919;1565023
NYKDFA;144.8;144.8;143.4;143.7;4351;626262
NZYM-B;325.9;328.3;322;322;488821;158390739
OMXC20;973.52353;992.16761;973.52353;978.94509;0;0
OMXC20CAP;1121.1588;1133.10849;1116.65221;1118.14578;0;0
OMXC20CAPEXP;1121.42957;1129.92316;1121.42957;1123.93835;0;0
OMXC20CAPGI;1283.59899;1297.28001;1278.43945;1280.14941;0;0
OMXC20EXP;973.70962;987.93562;973.70962;983.82664;0;0
OMXC20GI;307.04947;312.92982;307.04947;308.75943;0;0
OMXC25;1122.11327;1133.99375;1117.66857;1119.1448;0;0
OMXC25EXP;1122.31841;1130.85605;1122.31841;1124.87973;0;0
OMXC25GI;1166.13039;1178.4769;1161.51134;1163.04547;0;0
OMXCBCAPGI;1512.76796;1516.67755;1496.4888;1497.27272;0;0
OMXCBCAPPI;931.57476;933.98232;921.54992;922.03267;0;0
OMXCBGI;1486.16523;1495.288;1472.73914;1476.05161;0;0
OMXCBPI;905.81947;911.37981;897.63625;899.6552;0;0
OMXCCAPGI;1637.45655;1641.85853;1623.49611;1623.72426;0;0
OMXCCAPNI;1155.11859;1162.04388;1148.8084;1149.10692;0;0
OMXCCAPPI;983.56739;986.21152;975.1818;975.31885;0;0
OMXCGI;1386.4792;1392.97154;1375.49734;1377.20826;0;0
OMXCLCGI;328.10031;329.67064;325.42772;325.86542;0;0
OMXCLCPI;254.84243;256.06214;252.76658;253.10655;0;0
OMXCMCGI;146.69233;147.21347;145.95063;145.95063;0;0
OMXCMCPI;495.32278;497.08247;492.81834;492.81834;0;0
OMXCPI;841.09943;845.03796;834.43734;835.47526;0;0
OMXCSCGI;75.57701;75.66198;75.27457;75.56359;0;0
OMXCSCPI;243.60949;243.88339;242.63463;243.56622;0;0
OMXCXC20GI;8688.25479;8690.74083;8617.31169;8617.31169;0;0
OMXCXC20PI;5466.00822;5467.57225;5421.37606;5421.37606;0;0
ONXEO;9.33;9.33;9;9.025;49259;451758
ORPHA;59;61;59;60.4;3518;211780
ORSTED;378.4;378.8;373.4;376.2;338117;127142494
OSSR;28;28;27.3;27.5;26955;742545
PAAL-B;224.5;226;224.5;225;32111;7223293
PARKEN;79;79;78.2;78.6;811;63692
PFIBAA;110.7;110.9;110.4;110.7;55241;6122552
PFIBAB;126.3;126.7;125.8;125.9;63568;8045645
PFIBAC;106.5;106.5;106.5;106.5;22583;2416192
PNDORA;488.5;490.7;480.9;483.8;391815;190119246
PRIMOF;129;129;129;129;500;64500
RBLN-B;312;312;312;312;800;249600
RBREW;468;472.4;467;468;113367;53176644
RILBA;360.5;360.5;352;353;38749;13798515
RLAINV;1401;1401;1401;1401;100;140100
ROCK-A;2030;2040;2000;2010;500;1012170
ROCK-B;2312;2340;2306;2308;23283;53929434
ROV;0.103;0.1055;0.103;0.103;508028;52915
RTX;198.8;202;197.2;197.2;13478;2698364
SALB;227;227;227;227;110;24970
SANI;66;68.4;65.2;67.8;1427;95802
SAS-DKK;13.35;13.45;13.25;13.34;276364;3697192
SBS;25.2;26.6;25;26.6;692;17645
SCD;55;55;55;55;39;2145
SCHO;566;569.5;556.5;558.5;24040;13519313
SEIBVP;166.3;166.3;166.3;166.3;730;121399
SEIDAAP;274;274;274;274;1428;391272
SEIDKAP;180.2;180.3;179.1;180.3;6891;1239795
SEIEHUP;163.8;163.8;163.8;163.8;605;99099
SEIEMBI;98.6;98.6;98.6;98.6;900;88740
SEIESCP;391.5;391.5;387.6;388.1;5994;2326310
SEIGTCP;69.9;69.9;69.9;69.9;264;18453
SEIHYSP;93.1;93.1;93.1;93.1;3356;312443
SEINAII;82.9;82.9;82.9;82.9;5000;414500
SEINAKP;105.2;105.2;104;104.4;4642;487696
SEIUHYBP;89.7;89.7;89.7;89.7;3000;269100
SFG;31;31.2;30.8;30.9;5306;164400
SHIGVAKL;173.7;173.7;173.7;173.7;3;521
SHIVMAKL;152;152;151.3;151.3;1508;228272
SIF;13.8;13.8;13.8;13.8;75;1035
SIM;531;533.5;519.5;524.5;113500;59582419
SKAKO;84;84.8;84;84.8;1313;110506
SKIFOA;99;99;99;99;500;49500
SKIGLO;1324.9;1324.9;1323;1323.1;569;753639
SKIIA;86.5;86.5;86.5;86.5;500;43250
SKIKON;658.6;658.6;652.8;652.8;1275;833569
SKIM2;156.1;156.1;156.1;156.1;236;36839
SKJE;65.4;66.4;65.4;66.2;3229;213809
SOLAR-B;405.5;407.5;403.5;406;662;268310
SPEAS;5650;5700;5650;5700;34;192950
SPG;273;275;260.35;260.35;5236;1425697
SPIC25KL;210.9;210.9;208.8;208.8;1980;416362
SPICUMKLA;169;169;169;169;47;7943
SPIDJWKL;139.2;139.3;137.4;137.4;3341;463049
SPIDKAKLA;213.3;213.3;212.2;212.2;517;110138
SPIEMIKL;123.8;124;122.5;123.4;1594;195995
SPIEUCKL;184.9;184.9;183.4;183.4;963;176831
SPIEUGKL;129.3;129.3;129.3;129.3;13;1680
SPIEUVKL;88.3;88.3;87.95;87.95;198;17448
SPIGLAMRIKL;128;128.9;128;128.1;5116;658080
SPIGVBKLA;99.4;100.2;99.4;100.2;18655;1867010
SPIJASKL;145;145;144.6;144.6;790;114308
SPIJAVKL;113.7;113.7;112.5;112.5;2731;308648
SPIKOOKLA;113.1;113.1;113.1;113.1;1599;180846
SPILOLKLA;108.5;108.7;108.5;108.5;3460;375416
SPIMAAKLA;201;201;201;201;1475;296475
SPIMAKKLA;127.9;128.8;127.8;128.8;673;86423
SPIMHRKLA;107.1;107.8;107.1;107.4;2814;303256
SPIMLOKLA;109.6;110.1;109.6;110.1;14389;1579921
SPIMLRKLA;102.3;104.2;102.3;104;5993;622913
SPIMMRKLA;104.6;106.3;104.6;106.3;6747;714844
SPINOBKLA;105.4;105.4;105.4;105.4;66;6956
SPISOKLA;140.6;140.6;140.4;140.4;1885;264689
SPIUSGKL;117.4;117.4;114;114;13750;1582400
SPIUSSKL;151.4;154.9;149.3;149.3;23916;3611036
SPIUSVKL;85.45;85.45;84.9;84.9;1036;88282
SPIV18KLA;94.9;94.9;94.9;94.9;13913;1320343
SPIVAKLA;526.3;530;523.8;523.8;1950;1023897
SPIVAVOGHKLUKLA;95.25;95.25;95.25;95.25;350;33337
SPIVEMKLA;143.7;143.7;143.7;143.7;572;82196
SPIVEUKLA;100.3;100.3;100.3;100.3;1700;170510
SPIVVGLOHOJKLA;94.55;95.75;94.55;95.75;3844;367070
SPKSJF;106;106.5;105;105;5131;539983
SPNO;69.4;69.8;67.7;67.7;109667;7457818
SPVIGAKL;108.5;109.1;108.5;108.6;1690;183931
SPVIGAMRAKL;92.05;92.15;92;92;5623;517929
SPVIHRKL;104.3;104.3;104.3;104.3;765;79789
SPVILRKL;101;101;101;101;125;12625
SPVIMRKL;103.1;103.1;103.1;103.1;483;49797
SRIGAU;199.9;200;199.9;200;3057;611344
SSIBDKKR;1229.7;1229.7;1224.4;1224.4;941;1154719
SSIEUVEURR;135.8;136.6;135.8;136.6;220;30016
SSIGCBEURR;110.58;110.58;110.48;110.48;702;77614
SSIGVEURR;283;283;283;283;38;10754
SSIPDKKR;1552.5;1552.5;1552.5;1552.5;272;422280
SSISEURR;156.9;156.9;156.9;156.9;74;11610
SSIVBGEHYDKKR;735.7;735.7;735.3;735.4;940;691226
SSIVBGEHYEURR;98.89;98.89;98;98;451;44420
STG;96.7;96.95;95.8;96.05;120750;11625046
STRINV;1.19;1.2;1.19;1.19;9666;11512
SYDB;219.2;219.2;215.4;216;208755;45206951
SYIADKK;257.7;257.7;256.5;256.5;390;100074
SYIBRIKADKKAKK;261.3;262.1;260.8;262.1;671;175553
SYIBRIKL;180.9;180.9;180.9;180.9;360;65124
SYIEULVADKK;74.35;74.35;73.85;74;4746;351299
SYIFJEADKK;167.9;167.9;165;166.2;15470;2577242
SYIFJERADKKA;251.1;251.1;251.1;251.1;162;40678
SYIGEAADKK;124.8;124.8;124.8;124.8;400;49920
SYIGEMAADKKA;154.7;154.9;153.9;154.9;814;125588
SYIHRLKOADKKA;114.6;115.1;114.6;115.1;27407;3141632
SYIHYADKK;79.35;79.65;79.3;79.5;19965;1586259
SYIHYADKKA;179.5;179.5;178.8;179.4;1247;223205
SYIHYLVADKK;102;102.2;102;102.2;5412;552347
SYIHYMADKK;77.3;77.7;77.25;77.3;5800;448731
SYIHYVADKK;104;104.7;104;104.7;5313;553963
SYIINTADKK;110.3;110.3;110.3;110.3;2948;325164
SYIKOADKK;99.55;99.55;99.55;99.55;6646;661609
SYILATKL;262.2;262.2;261.5;261.5;537;140521
SYIMOADKK;100.1;100.3;100.1;100.2;20524;2054944
SYISCAKL;111.5;111.5;111.5;111.5;1693;188769
SYITYSKADKK;134;134;131.9;131.9;9905;1317584
SYIULVADKK;39.02;39.02;38.68;38.68;5987;232790
SYIVIGADKK;96.55;96.55;96.05;96.55;33945;3264059
SYIVLVADKK;79.6;79.6;79.6;79.6;1753;139538
SYIVOHYADKK;81.2;81.2;81.2;81.2;17809;1446090
SYIVOHYADKKAK;154.4;154.4;154.4;154.4;810;125064
SYVAAA;112.7;112.7;112.7;112.7;886;99852
SYVAUA;110.9;110.9;110.6;110.6;910;100916
SYVBAA;106;106;106;106;2054;217724
SYVBUA;104.9;105.2;104.8;105.2;31436;3305678
SYVKUA;102.1;102.4;102.1;102.4;38347;3925127
SYVVAA;109.3;109.3;109.3;109.3;210;22953
SYVVUA;108.1;108.1;107.6;107.6;659;71137
TCM;96;96.2;95;95;3228;308953
TIV;658;658;654;654;676;445136
TKDV;6.98;6.98;6.8;6.9;29287;202121
TOP;281.4;283;280.2;280.2;112980;31786294
TOTA;60.2;60.2;57;57;2100;121280
TRMD-A;50;50.2;49.65;50.1;33765;1687292
TRYG;150.6;151.5;149.9;150.9;625204;94318603
UIE;1465;1475;1465;1475;227;334100
VAIGAKA;232.7;232.7;230.9;230.9;5077;1177014
VAIGLOA;230;230.1;228.2;228.2;20106;4608883
VELO;0.915;0.928;0.915;0.927;105821;97436
VIPRO;1.54;1.65;1.54;1.65;1100;1781
VJBA;2.48;2.53;2.48;2.53;46796;117774
VWS;410.5;416.6;407.3;408.3;583507;240197886
WDH;255.8;256.8;253;254;422426;107508077
WEISGA;125.5;125.5;125.5;125.5;2000;251000
WIRTEK;8.7;8.9;7.45;8.9;20579;161982
WWKMIX;1666.3;1666.3;1666.3;1666.3;8;13330
ZEAL;94.6;96.7;94.4;95;50845;4843069
